id:ID(Concept),name:String,language:String,sense:String,partOfSpeech:String
/c/en/folk_group,folk_group,en,,
/c/en/folk_band,folk_band,en,,
/c/en/someone's_house,someone's_house,en,,
/c/en/show_off,show_off,en,,
/c/en/lesbian_bar,lesbian_bar,en,,
/c/en/make_music_without_electricity,make_music_without_electricity,en,,
/c/en/large_than_violin,large_than_violin,en,,
/c/en/make_folk_music,make_folk_music,en,,
/c/en/acoustic_instrument,acoustic_instrument,en,,
/c/en/play_anywhere,play_anywhere,en,,
/c/en/play_note,play_note,en,,
/c/en/divide_highway/n/a_highway_divided_down_the_middle_by_a_barrier_that_separates_traffic_going_in_different_directions,divide_highway,en,a_highway_divided_down_the_middle_by_a_barrier_that_separates_traffic_going_in_different_directions,n
/c/en/highroad/n/a_highway,highroad,en,a_highway,n
/c/en/traffic_lane/n/a_lane_of_a_main_road_that_is_defined_by_painted_lines,traffic_lane,en,a_lane_of_a_main_road_that_is_defined_by_painted_lines,n
/c/en/appian_way/n/an_ancient_roman_road_in_italy_extending_south_from_rome_to_brindisi,appian_way,en,an_ancient_roman_road_in_italy_extending_south_from_rome_to_brindisi,n
/c/en/highway/n/a_major_road_for_any_form_of_motor_transport,highway,en,a_major_road_for_any_form_of_motor_transport,n
/c/en/offramp,offramp,en,,
/c/en/shop_mall,shop_mall,en,,
/c/en/beltway/n/a_highway_that_encircles_an_urban_area_so_that_traffic_does_not_have_to_pass_through_the_center,beltway,en,a_highway_that_encircles_an_urban_area_so_that_traffic_does_not_have_to_pass_through_the_center,n
/c/en/interchange/n/a_junction_of_highways_on_different_levels_that_permits_traffic_to_move_from_one_to_another_without_crossing_traffic_streams,interchange,en,a_junction_of_highways_on_different_levels_that_permits_traffic_to_move_from_one_to_another_without_crossing_traffic_streams,n
/c/en/freeway/n,freeway,en,,n
/c/en/flaminian_way/n/an_ancient_roman_road_in_italy_built_by_gaius_flaminius_in_220_bc,flaminian_way,en,an_ancient_roman_road_in_italy_built_by_gaius_flaminius_in_220_bc,n
/c/en/arterial_road/n/a_major_or_main_route,arterial_road,en,a_major_or_main_route,n
/c/en/interstate/n/one_of_the_system_of_highways_linking_major_cities_in_the_48_contiguous_states_of_the_united_states,interstate,en,one_of_the_system_of_highways_linking_major_cities_in_the_48_contiguous_states_of_the_united_states,n
/c/en/expressway,expressway,en,,
/c/en/parkway,parkway,en,,
/c/en/expressway/n/a_broad_highway_designed_for_high_speed_traffic,expressway,en,a_broad_highway_designed_for_high_speed_traffic,n
/c/en/billboard,billboard,en,,
/c/en/intersection,intersection,en,,
/c/en/skyway,skyway,en,,
/c/bg/път/n,път,bg,,n
/c/el/λεωφόροσ/n,λεωφόροσ,el,,n
/c/en/gridlock/n,gridlock,en,,n
/c/en/highway/n,highway,en,,n
/c/en/mountie/n,mountie,en,,n
/c/en/paviage/n,paviage,en,,n
/c/en/spur/n,spur,en,,n
/c/en/throughway/n,throughway,en,,n
/c/es/vial/a,vial,es,,a
/c/fi/maanteitse/r,maanteitse,fi,,r
/c/gl/estrada/n,estrada,gl,,n
/c/it/viabilità/n,viabilità,it,,n
/c/ja/脇/n,脇,ja,,n
/c/ja/都市インフラ/n,都市インフラ,ja,,n
/c/ja/高速道路/n,高速道路,ja,,n
/c/lo/ທາງຫຼວງ/n,ທາງຫຼວງ,lo,,n
/c/mg/lala_masaka/n,lala_masaka,mg,,n
/c/zh/国道/n,国道,zh,,n
/c/zh/高速公路/n,高速公路,zh,,n
/c/en/highway_robbery,highway_robbery,en,,
/c/en/hijack,hijack,en,,
/c/ast/autopista/n,autopista,ast,,n
/c/de/bundesstrasse/n,bundesstrasse,de,,n
/c/en/high_road/n,high_road,en,,n
/c/en/highwayless/a,highwayless,en,,a
/c/en/hwy,hwy,en,,
/c/en/motel/n,motel,en,,n
/c/en/wildlife_cross/n,wildlife_cross,en,,n
/c/ja/高速/n,高速,ja,,n
/c/nl/autoweg/n,autoweg,nl,,n
/c/ro/autostradă/n,autostradă,ro,,n
/c/en/drive_on,drive_on,en,,
/c/en/car_to_drive_on,car_to_drive_on,en,,
/c/en/travel_in_car,travel_in_car,en,,
/c/en/go_elsewhere,go_elsewhere,en,,
/c/en/between_to_city,between_to_city,en,,
/c/en/get_from_one_place_to_another,get_from_one_place_to_another,en,,
/c/en/atlas,atlas,en,,
/c/en/get_somewhere,get_somewhere,en,,
/c/en/wide_road_for_car,wide_road_for_car,en,,
/c/en/road/n/an_open_way_for_travel_or_transportation,road,en,an_open_way_for_travel_or_transportation,n
/c/en/motor_vehicle_to_travel_on,motor_vehicle_to_travel_on,en,,
/c/en/ride_bus,ride_bus,en,,
/c/en/australian_freeway,australian_freeway,en,,
/c/en/leave_city,leave_city,en,,
/c/en/great_feat_of_engineer,great_feat_of_engineer,en,,
/c/en/travel_from_one_place_to_another,travel_from_one_place_to_another,en,,
/c/en/big_city,big_city,en,,
/c/en/cross_country,cross_country,en,,
/c/en/travel_long_distance_more_quickly,travel_long_distance_more_quickly,en,,
/c/en/truck,truck,en,,
/c/en/travel_long_distance_quickly,travel_long_distance_quickly,en,,
/c/en/develop_land,develop_land,en,,
/c/en/make_from_asphalt_or_concrete,make_from_asphalt_or_concrete,en,,
/c/en/road_with_more_than_one_lane_on_either_side,road_with_more_than_one_lane_on_either_side,en,,
/c/en/wide_road,wide_road,en,,
/c/en/highway/n/main_public_road,highway,en,main_public_road,n
/c/en/lane,lane,en,,
/c/en/drive_fast,drive_fast,en,,
/c/en/speed,speed,en,,
/c/ja/リモート/n,リモート,ja,,n
/c/sco/hichway,hichway,sco,,
/c/en/blight_on_rural_landscape_of_america,blight_on_rural_landscape_of_america,en,,
/c/en/large_road_for_car,large_road_for_car,en,,
/c/en/wide_long_fast_road,wide_long_fast_road,en,,
/c/en/asphalt,asphalt,en,,
/c/en/microhouse,microhouse,en,,
/c/en/loop_from_bergerie,loop_from_bergerie,en,,
/c/en/minilogue,minilogue,en,,
/c/en/thin/n/netlabel,thin,en,netlabel,n
/c/en/alcachofa/n/album,alcachofa,en,album,n
/c/en/bodily_function/n/album,bodily_function,en,album,n
/c/en/de_9_close_to_edit,de_9_close_to_edit,en,,
/c/en/jan_jelinek,jan_jelinek,en,,
/c/en/jump_smoker,jump_smoker,en,,
/c/en/total_1,total_1,en,,
/c/en/total_5,total_5,en,,
/c/en/total_6,total_6,en,,
/c/en/vladislav_delay,vladislav_delay,en,,
/c/en/dependent_and_happy,dependent_and_happy,en,,
/c/en/field/n/musician,field,en,musician,n
/c/en/michael_mayer/n/musician,michael_mayer,en,musician,n
/c/en/vladimir_manovski,vladimir_manovski,en,,
/c/en/achso,achso,en,,
/c/en/asa_breed,asa_breed,en,,
/c/en/isolée,isolée,en,,
/c/en/minus/n/record_label,minus,en,record_label,n
/c/en/ricardo_villalobos,ricardo_villalobos,en,,
/c/en/total_3,total_3,en,,
/c/en/akufen,akufen,en,,
/c/en/do_you_want_new_wave_or_do_you_want_soft_pink_truth,do_you_want_new_wave_or_do_you_want_soft_pink_truth,en,,
/c/en/don_and_sherri,don_and_sherri,en,,
/c/en/stefan_goldmann,stefan_goldmann,en,,
/c/en/thé_au_harem_d_archimède,thé_au_harem_d_archimède,en,,
/c/en/total_10,total_10,en,,
/c/en/total_7,total_7,en,,
/c/en/we_be_monster,we_be_monster,en,,
/c/en/enfants,enfants,en,,
/c/en/jackofficers,jackofficers,en,,
/c/en/kompakt,kompakt,en,,
/c/en/kompakt_100,kompakt_100,en,,
/c/en/total_11,total_11,en,,
/c/en/total_2,total_2,en,,
/c/en/total_9,total_9,en,,
/c/en/fabric_36,fabric_36,en,,
/c/en/matthew_herbert,matthew_herbert,en,,
/c/en/my_way/n/akufen_album,my_way,en,akufen_album,n
/c/en/vasco/n/album,vasco,en,album,n
/c/en/vocalcity,vocalcity,en,,
/c/en/alex_smoke,alex_smoke,en,,
/c/en/backstroke/n/album,backstroke,en,album,n
/c/en/claude_von_stroke,claude_von_stroke,en,,
/c/en/do_you_party,do_you_party,en,,
/c/en/leave_luck_to_heaven,leave_luck_to_heaven,en,,
/c/en/soft_pink_truth,soft_pink_truth,en,,
/c/en/superpitcher,superpitcher,en,,
/c/en/total_4,total_4,en,,
/c/en/total_8,total_8,en,,
/c/en/orchestral/a/relating_to_or_composed_for_an_orchestra,orchestral,en,relating_to_or_composed_for_an_orchestra,a
/c/en/concertante/n,concertante,en,,n
/c/en/fantasia/n,fantasia,en,,n
/c/en/nonorchestral/a,nonorchestral,en,,a
/c/fi/orkesteriklassikko/n,orkesteriklassikko,fi,,n
/c/fi/orkesteritoiminta/n,orkesteritoiminta,fi,,n
/c/it/orchestrale/a,orchestrale,it,,a
/c/en/orchestral/a,orchestral,en,,a
/c/en/orchestrate/v,orchestrate,en,,v
/c/fi/orkesterikonsertti/n,orkesterikonsertti,fi,,n
/c/fi/orkesterimusiikki/n,orkesterimusiikki,fi,,n
/c/zh/管弦樂/n,管弦樂,zh,,n
/c/en/orchestral,orchestral,en,,
/c/fi/orkesterimuusikko/n,orkesterimuusikko,fi,,n
/c/fi/orkesteritaide/n,orkesteritaide,fi,,n
/c/zh/管弦/n,管弦,zh,,n
/c/en/orchestric/a,orchestric,en,,a
/c/fi/orkesteriteos/n,orkesteriteos,fi,,n
/c/fi/orkestraalinen/a,orkestraalinen,fi,,a
/c/zh/管弦乐/n,管弦乐,zh,,n
/c/en/nonorchestral,nonorchestral,en,,
/c/en/ophicleide/n,ophicleide,en,,n
/c/fi/orkesterilaulu/n,orkesterilaulu,fi,,n
/c/fi/orkesteritausta/n,orkesteritausta,fi,,n
/c/en/ork_pop/n,ork_pop,en,,n
/c/en/symphonic_poem/n,symphonic_poem,en,,n
/c/fi/orkesterikappale/n,orkesterikappale,fi,,n
/c/fi/orkesterisarja/n,orkesterisarja,fi,,n
/c/fi/orkesterisävellys/n,orkesterisävellys,fi,,n
/c/en/ritornello/n,ritornello,en,,n
/c/fi/orkesterisäestys/n,orkesterisäestys,fi,,n
/c/ro/orchestral/a,orchestral,ro,,a
/c/en/orchestra_hit/n,orchestra_hit,en,,n
/c/es/orquestal/a,orquestal,es,,a
/c/fi/orkesterisoitin/n,orkesterisoitin,fi,,n
/c/en/orchestra/n/a_musical_organization_consisting_of_a_group_of_instrumentalists_including_string_players,orchestra,en,a_musical_organization_consisting_of_a_group_of_instrumentalists_including_string_players,n
/c/ro/orchestră/n,orchestră,ro,,n
/c/de/kabuki/n,kabuki,de,,n
/c/en/kabuki,kabuki,en,,
/c/en/nagauta/n,nagauta,en,,n
/c/ja/あいご/n,あいご,ja,,n
/c/ja/三枚目/n,三枚目,ja,,n
/c/en/wakashu/n,wakashu,en,,n
/c/ru/кабуки/n,кабуки,ru,,n
/c/zh/歌舞伎/n,歌舞伎,zh,,n
/c/en/onnagata/n,onnagata,en,,n
/c/en/kakegoe/n,kakegoe,en,,n
/c/ja/たて,たて,ja,,
/c/ja/傾く/v,傾く,ja,,v
/c/ja/芸子/n,芸子,ja,,n
/c/en/kabuki/n,kabuki,en,,n
/c/ja/南蛮/n,南蛮,ja,,n
/c/ja/歌舞伎/n,歌舞伎,ja,,n
/c/ja/神楽/n,神楽,ja,,n
/c/ja/化身/n,化身,ja,,n
/c/en/morita_za,morita_za,en,,
/c/ja/歌舞妓,歌舞妓,ja,,
/c/en/bandō_kakitsu_i,bandō_kakitsu_i,en,,
/c/en/kabuki/n/manga,kabuki,en,manga,n
/c/en/onoe_kikugorō_v,onoe_kikugorō_v,en,,
/c/en/tetsuji_takechi,tetsuji_takechi,en,,
/c/ja/歌舞伎,歌舞伎,ja,,
/c/en/ichimura_za,ichimura_za,en,,
/c/en/naka_no_shibai,naka_no_shibai,en,,
/c/en/namiki_gohei_i,namiki_gohei_i,en,,
/c/en/ichikawa_raizō_viii,ichikawa_raizō_viii,en,,
/c/en/kawarazaki_za,kawarazaki_za,en,,
/c/en/yorozuya_kinnosuke,yorozuya_kinnosuke,en,,
/c/ja/歌,歌,ja,,
/c/en/accordion,accordion,en,,
/c/en/accordion/n/a_portable_box_shaped_free_reed_instrument,accordion,en,a_portable_box_shaped_free_reed_instrument,n
/c/en/bandoneon/n,bandoneon,en,,n
/c/en/button_accordion,button_accordion,en,,
/c/ady/пщынауэ/n,пщынауэ,ady,,n
/c/ca/acordió/n,acordió,ca,,n
/c/en/accordion/n,accordion,en,,n
/c/en/accordion_player/n,accordion_player,en,,n
/c/fr/accordéon/n,accordéon,fr,,n
/c/ga/cairdín/n,cairdín,ga,,n
/c/ja/アコーディオン/n,アコーディオン,ja,,n
/c/sh/хармоника/n,хармоника,sh,,n
/c/en/piano_accordion,piano_accordion,en,,
/c/cs/akordeon/n,akordeon,cs,,n
/c/en/accordion/v,accordion,en,,v
/c/en/piano_accordion/n,piano_accordion,en,,n
/c/en/zydeco/n,zydeco,en,,n
/c/eu/akordeoi/n,akordeoi,eu,,n
/c/fi/haitari/n,haitari,fi,,n
/c/fi/pelimanni/n,pelimanni,fi,,n
/c/io/akordeono/n,akordeono,io,,n
/c/lb/akkordeon/n,akkordeon,lb,,n
/c/en/accordion_player,accordion_player,en,,
/c/en/accordionist,accordionist,en,,
/c/da/harmonika/n,harmonika,da,,n
/c/de/akkordeon/n,akkordeon,de,,n
/c/en/button_accordion/n,button_accordion,en,,n
/c/en/squeezebox/n,squeezebox,en,,n
/c/nb/trekkspill/n,trekkspill,nb,,n
/c/sl/harmonika/n,harmonika,sl,,n
/c/zh/手风琴/n,手风琴,zh,,n
/c/da/akkordeon/n,akkordeon,da,,n
/c/hy/ակորդեոն/n,ակորդեոն,hy,,n
/c/cs/harmonika/n,harmonika,cs,,n
/c/en/accordionist/n,accordionist,en,,n
/c/en/seraphine/n,seraphine,en,,n
/c/eu/eskusoinu/n,eskusoinu,eu,,n
/c/fi/hanuri/n,hanuri,fi,,n
/c/fi/harmonikka/n,harmonikka,fi,,n
/c/hu/tangóharmonika/n,tangóharmonika,hu,,n
/c/ka/აკორდეონი/n,აკორდეონი,ka,,n
/c/pt/acordeão/n,acordeão,pt,,n
/c/ru/баян/n,баян,ru,,n
/c/ru/гармонь/n,гармонь,ru,,n
/c/tt/гармун/n,гармун,tt,,n
/c/en/accordion_file,accordion_file,en,,
/c/en/accordion_file/n,accordion_file,en,,n
/c/en/accordionlike/a,accordionlike,en,,a
/c/en/melodeon/n,melodeon,en,,n
/c/it/accordio/n,accordio,it,,n
/c/it/fisarmonica/n,fisarmonica,it,,n
/c/ru/гармоника/n,гармоника,ru,,n
/c/sv/ackordeon/n,ackordeon,sv,,n
/c/da/trækharmonika/n,trækharmonika,da,,n
/c/el/ακορντεόν/n,ακορντεόν,el,,n
/c/en/concertina/n,concertina,en,,n
/c/en/concertina/v,concertina,en,,v
/c/en/garmon/n,garmon,en,,n
/c/en/melodion/n,melodion,en,,n
/c/gd/bogsa_ciùil/n,bogsa_ciùil,gd,,n
/c/nl/accordeon/n,accordeon,nl,,n
/c/ru/аккордеон/n,аккордеон,ru,,n
/c/en/polka_music,polka_music,en,,
/c/en/free_reed_instrument/n/a_wind_instrument_with_a_free_reed,free_reed_instrument,en,a_wind_instrument_with_a_free_reed,n
/c/en/keyboard_like_piano,keyboard_like_piano,en,,
/c/en/instrument_room,instrument_room,en,,
/c/en/variety_show,variety_show,en,,
/c/en/use_in_polka_music,use_in_polka_music,en,,
/c/en/bellow,bellow,en,,
/c/en/play_polka,play_polka,en,,
/c/en/fold_up,fold_up,en,,
/c/en/annoy_your_neighbor,annoy_your_neighbor,en,,
/c/en/make_person_dance,make_person_dance,en,,
/c/en/polka_band,polka_band,en,,
/c/fr/accord,accord,fr,,
/c/en/squeezebox,squeezebox,en,,
/c/de/akkordion,akkordion,de,,
/c/de/akkordeon,akkordeon,de,,
/c/en/hand_hold_piano,hand_hold_piano,en,,
/c/en/popular_instrument,popular_instrument,en,,
/c/en/concertina,concertina,en,,
/c/en/polish_wed,polish_wed,en,,
/c/en/talented_player,talented_player,en,,
/c/en/weird_al's_video,weird_al's_video,en,,
/c/en/somewhat_depress_musical_instrument,somewhat_depress_musical_instrument,en,,
/c/en/bandoneon,bandoneon,en,,
/c/en/utau,utau,en,,
/c/en/drop,drop,en,,
/c/en/drop/v/let_fall_to_the_ground,drop,en,let_fall_to_the_ground,v
/c/en/drop/n/a_central_depository_where_things_can_be_left_or_picked_up,drop,en,a_central_depository_where_things_can_be_left_or_picked_up,n
/c/en/nolle_pro/v/drop_prosecution_of_by_entering_a_nolle_prosequi_in_the_court_records,nolle_pro,en,drop_prosecution_of_by_entering_a_nolle_prosequi_in_the_court_records,v
/c/en/tumble/v/fall_suddenly_and_sharply,tumble,en,fall_suddenly_and_sharply,v
/c/en/drop/v/to_fall_vertically,drop,en,to_fall_vertically,v
/c/en/dribble/v/let_or_cause_to_fall_in_drops,dribble,en,let_or_cause_to_fall_in_drops,v
/c/en/drop/n/a_shape_that_is_spherical_and_small,drop,en,a_shape_that_is_spherical_and_small,n
/c/en/drop_ball,drop_ball,en,,
/c/en/drop/v/leave_or_unload,drop,en,leave_or_unload,v
/c/en/drop/v/take_by_mouth,drop,en,take_by_mouth,v
/c/en/free_fall/n/the_ideal_falling_motion_of_something_subject_only_to_a_gravitational_field,free_fall,en,the_ideal_falling_motion_of_something_subject_only_to_a_gravitational_field,n
/c/en/plonk_down/v/drop_heavily,plonk_down,en,drop_heavily,v
/c/en/plunge/v/fall_abruptly,plunge,en,fall_abruptly,v
/c/en/raindrop/n/a_drop_of_rain,raindrop,en,a_drop_of_rain,n
/c/en/tear/n/a_drop_of_the_clear_salty_saline_solution_secreted_by_the_lacrimal_glands,tear,en,a_drop_of_the_clear_salty_saline_solution_secreted_by_the_lacrimal_glands,n
/c/en/drop_out,drop_out,en,,
/c/en/correction/n/a_drop_in_stock_market_activity_or_stock_prices_following_a_period_of_increases,correction,en,a_drop_in_stock_market_activity_or_stock_prices_following_a_period_of_increases,n
/c/en/decline/v/go_down,decline,en,go_down,v
/c/en/drop/n/a_small_indefinite_quantity,drop,en,a_small_indefinite_quantity,n
/c/en/drop/n/a_sudden_sharp_decrease_in_some_quantity,drop,en,a_sudden_sharp_decrease_in_some_quantity,n
/c/en/drop/v/utter_with_seeming_casualness,drop,en,utter_with_seeming_casualness,v
/c/en/droplet/n/a_tiny_drop,droplet,en,a_tiny_drop,n
/c/en/eyedrop/n/a_drop_from_an_eye_dropper,eyedrop,en,a_drop_from_an_eye_dropper,n
/c/en/flump/v/fall_heavily,flump,en,fall_heavily,v
/c/en/drop/v/go_down_in_value,drop,en,go_down_in_value,v
/c/en/fall/v/lose_an_upright_position_suddenly,fall,en,lose_an_upright_position_suddenly,v
/c/en/dead_drop/n/a_drop_used_for_the_clandestine_exchange_of_intelligence_information,dead_drop,en,a_drop_used_for_the_clandestine_exchange_of_intelligence_information,n
/c/en/drop/n/a_free_and_rapid_descent_by_the_force_of_gravity,drop,en,a_free_and_rapid_descent_by_the_force_of_gravity,n
/c/en/drop/v/give_birth,drop,en,give_birth,v
/c/en/maildrop/n/a_drop_where_mail_can_be_deposited,maildrop,en,a_drop_where_mail_can_be_deposited,n
/c/en/precipitation/n/the_act_of_casting_down_or_falling_headlong_from_a_height,precipitation,en,the_act_of_casting_down_or_falling_headlong_from_a_height,n
/c/en/prelapsarian/a/of_or_relating_to_the_time_before_the_fall_of_adam_and_eve,prelapsarian,en,of_or_relating_to_the_time_before_the_fall_of_adam_and_eve,a
/c/en/bead/v/form_into_beads_as_of_water_or_sweat_for_example,bead,en,form_into_beads_as_of_water_or_sweat_for_example,v
/c/en/drop_dead,drop_dead,en,,
/c/en/drop_in,drop_in,en,,
/c/en/drop_off,drop_off,en,,
/c/en/fall/v/descend_in_free_fall_under_the_influence_of_gravity,fall,en,descend_in_free_fall_under_the_influence_of_gravity,v
/c/en/air_drop/v/drop_from_the_air,air_drop,en,drop_from_the_air,v
/c/en/hang/v/let_drop_or_droop,hang,en,let_drop_or_droop,v
/c/en/teardrop/n/anything_shaped_like_a_falling_drop,teardrop,en,anything_shaped_like_a_falling_drop,n
/c/de/entfallen/v,entfallen,de,,v
/c/en/name_drop,name_drop,en,,
/c/en/drop/v/lose,drop,en,lose,v
/c/en/drop/v/fall_or_sink_into_a_state_of_exhaustion_or_death,drop,en,fall_or_sink_into_a_state_of_exhaustion_or_death,v
/c/en/plummet/v/drop_sharply,plummet,en,drop_sharply,v
/c/en/plunge/n/a_steep_and_rapid_fall,plunge,en,a_steep_and_rapid_fall,n
/c/en/put/v/put_into_a_certain_place_or_abstract_location,put,en,put_into_a_certain_place_or_abstract_location,v
/c/en/descend/a/coming_down_or_downward,descend,en,coming_down_or_downward,a
/c/en/decrease/v/decrease_in_size_extent_or_range,decrease,en,decrease_in_size_extent_or_range,v
/c/en/drop/n/a_predetermined_hiding_place_for_the_deposit_and_distribution_of_illicit_goods,drop,en,a_predetermined_hiding_place_for_the_deposit_and_distribution_of_illicit_goods,n
/c/en/dewdrop/n/a_drop_of_dew,dewdrop,en,a_drop_of_dew,n
/c/en/drop/v/omit_in_speaking_or_writing,drop,en,omit_in_speaking_or_writing,v
/c/en/drop/v/stop_pursuing_or_acting,drop,en,stop_pursuing_or_acting,v
/c/en/plop/v/drop_something_with_a_plopping_sound,plop,en,drop_something_with_a_plopping_sound,v
/c/en/slump/v/fall_heavily_or_suddenly,slump,en,fall_heavily_or_suddenly,v
/c/en/voltage_drop/n/a_decrease_in_voltage_along_a_conductor_through_which_current_is_flowing,voltage_drop,en,a_decrease_in_voltage_along_a_conductor_through_which_current_is_flowing,n
/c/en/wharf/v/discharge_at_a_wharf,wharf,en,discharge_at_a_wharf,v
/c/en/drop/v/terminate_an_association_with,drop,en,terminate_an_association_with,v
/c/en/drop_back,drop_back,en,,
/c/en/drop/n/the_act_of_dropping_something,drop,en,the_act_of_dropping_something,n
/c/en/drop/v/change_from_one_level_to_another,drop,en,change_from_one_level_to_another,v
/c/en/dump/v/drop_in_a_heap_or_mass,dump,en,drop_in_a_heap_or_mass,v
/c/en/catch/v,catch,en,,v
/c/en/dewdrop,dewdrop,en,,
/c/en/droppings,droppings,en,,
/c/en/droppeth,droppeth,en,,
/c/en/dropwise,dropwise,en,,
/c/en/let,let,en,,
/c/en/let_fall,let_fall,en,,
/c/en/go,go,en,,
/c/en/let_go,let_go,en,,
/c/en/pick,pick,en,,
/c/en/tear,tear,en,,
/c/en/pick_up,pick_up,en,,
/c/en/depository/n/a_facility_where_things_can_be_deposited_for_storage_or_safekeeping,depository,en,a_facility_where_things_can_be_deposited_for_storage_or_safekeeping,n
/c/en/deliver/v/bring_to_a_destination_make_a_delivery,deliver,en,bring_to_a_destination_make_a_delivery,v
/c/en/small_indefinite_quantity/n/an_indefinite_quantity_that_is_below_average_size_or_magnitude,small_indefinite_quantity,en,an_indefinite_quantity_that_is_below_average_size_or_magnitude,n
/c/en/decrease/n/the_amount_by_which_something_decreases,decrease,en,the_amount_by_which_something_decreases,n
/c/en/descent/n/a_movement_downward,descent,en,a_movement_downward,n
/c/en/give_birth/v/cause_to_be_born,give_birth,en,cause_to_be_born,v
/c/en/decline/v/grow_smaller,decline,en,grow_smaller,v
/c/en/sink/v/fall_or_descend_to_a_lower_place_or_level,sink,en,fall_or_descend_to_a_lower_place_or_level,v
/c/en/gravitation/n/movement_downward_resulting_from_gravitational_attraction,gravitation,en,movement_downward_resulting_from_gravitational_attraction,n
/c/en/sphere/n/a_solid_figure_bounded_by_a_spherical_surface,sphere,en,a_solid_figure_bounded_by_a_spherical_surface,n
/c/en/fall/v/pass_suddenly_and_passively_into_a_state_of_body_or_mind,fall,en,pass_suddenly_and_passively_into_a_state_of_body_or_mind,v
/c/en/drop/a/coming_down_freely_under_the_influence_of_gravity,drop,en,coming_down_freely_under_the_influence_of_gravity,a
/c/en/drug/n/a_substance_that_is_used_as_a_medicine_or_narcotic,drug,en,a_substance_that_is_used_as_a_medicine_or_narcotic,n
/c/en/elide/v/leave_or_strike_out,elide,en,leave_or_strike_out,v
/c/en/discontinue/v/put_an_end_to_a_state_or_an_activity,discontinue,en,put_an_end_to_a_state_or_an_activity,v
/c/en/dismiss/v/stop_associating_with,dismiss,en,stop_associating_with,v
/c/en/hide_place/n/a_place_suitable_for_hiding_something,hide_place,en,a_place_suitable_for_hiding_something,n
/c/en/descent/n/the_act_of_changing_your_location_in_a_downward_direction,descent,en,the_act_of_changing_your_location_in_a_downward_direction,n
/c/en/lose/v/fail_to_win,lose,en,fail_to_win,v
/c/en/remove/v/remove_from_a_position_or_an_office,remove,en,remove_from_a_position_or_an_office,v
/c/en/descend/v/move_downward_and_lower_but_not_necessarily_all_the_way,descend,en,move_downward_and_lower_but_not_necessarily_all_the_way,v
/c/en/shape,shape,en,,
/c/en/hold,hold,en,,
/c/en/soundbox/n/a_resonating_chamber_in_a_musical_instrument,soundbox,en,a_resonating_chamber_in_a_musical_instrument,n
/c/en/resonator/n/a_hollow_chamber_whose_dimensions_allow_the_resonant_oscillation_of_electromagnetic_or_acoustic_waves,resonator,en,a_hollow_chamber_whose_dimensions_allow_the_resonant_oscillation_of_electromagnetic_or_acoustic_waves,n
/c/en/resonate/v/sound_with_resonance,resonate,en,sound_with_resonance,v
/c/en/resonator/n/an_electrical_circuit_that_combines_capacitance_and_inductance_in_such_a_way_that_a_periodic_electric_oscillation_will_reach_maximum_amplitude,resonator,en,an_electrical_circuit_that_combines_capacitance_and_inductance_in_such_a_way_that_a_periodic_electric_oscillation_will_reach_maximum_amplitude,n
/c/en/resonator/n/any_system_that_resonates,resonator,en,any_system_that_resonates,n
/c/de/resonator/n,resonator,de,,n
/c/en/resonance/n,resonance,en,,n
/c/en/resonator/n,resonator,en,,n
/c/en/nanoresonator/n,nanoresonator,en,,n
/c/en/spider/n,spider,en,,n
/c/en/washtub_bass/n,washtub_bass,en,,n
/c/fi/resonaattori/n,resonaattori,fi,,n
/c/vi/đàn_gáo/n,đàn_gáo,vi,,n
/c/en/iris/n,iris,en,,n
/c/en/berimbau/n,berimbau,en,,n
/c/en/microtoroid/n,microtoroid,en,,n
/c/en/nanobalance/n,nanobalance,en,,n
/c/en/stroh_violin/n,stroh_violin,en,,n
/c/en/synchromysticism/n,synchromysticism,en,,n
/c/it/risonatore/n,risonatore,it,,n
/c/ka/რეზონატორი/n,რეზონატორი,ka,,n
/c/en/microresonator/n,microresonator,en,,n
/c/en/soundbox/n,soundbox,en,,n
/c/nl/trilholte/n,trilholte,nl,,n
/c/ja/共鳴器,共鳴器,ja,,
/c/ja/共鳴板,共鳴板,ja,,
/c/en/resonator/n/album,resonator,en,album,n
/c/en/resonator/n/pioneer_of_sound,resonator,en,pioneer_of_sound,n
/c/en/resonator,resonator,en,,
/c/en/chamber/n/a_natural_or_artificial_enclosed_space,chamber,en,a_natural_or_artificial_enclosed_space,n
/c/en/circuit/n/an_electrical_device_that_provides_a_path_for_electrical_current_to_flow,circuit,en,an_electrical_device_that_provides_a_path_for_electrical_current_to_flow,n
/c/en/system/n/instrumentality_that_combines_interrelated_interacting_artifacts_designed_to_work_as_a_coherent_entity,system,en,instrumentality_that_combines_interrelated_interacting_artifacts_designed_to_work_as_a_coherent_entity,n
/c/en/cavity,cavity,en,,
/c/en/resonant,resonant,en,,
/c/en/cone,cone,en,,
/c/en/electronic_circuit,electronic_circuit,en,,
/c/en/resonate,resonate,en,,
/c/en/industrial_rock,industrial_rock,en,,
/c/en/steam,steam,en,,
/c/en/swim,swim,en,,
/c/en/bathe,bathe,en,,
/c/en/plankton,plankton,en,,
/c/en/sea,sea,en,,
/c/en/coral_reef,coral_reef,en,,
/c/en/plant_need_to,plant_need_to,en,,
/c/en/make_it_grow,make_it_grow,en,,
/c/en/anemone,anemone,en,,
/c/en/seaweed,seaweed,en,,
